"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016/2017","British Columbia","2016A000259","Home-schooling","General programs for adults","Number","223","units","0","v1077009362","11.4.3","","..","","","0"
"2017/2018","British Columbia","2016A000259","Home-schooling","General programs for adults","Number","223","units","0","v1077009362","11.4.3","","..","","","0"
"2006/2007","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","0","","","","0"
"2007/2008","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2008/2009","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2009/2010","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2010/2011","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2011/2012","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2012/2013","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2013/2014","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2014/2015","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2015/2016","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2016/2017","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"
"2017/2018","British Columbia","2016A000259","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009363","11.4.4","","..","","","0"


