"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Newfoundland and Labrador","2016A000210","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753175","2.4.2","126","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753175","2.4.2","144","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753175","2.4.2","141","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753175","2.4.2","117","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Home-schooling","General programs for adults","Number","223","units","0","v1077009302","2.4.3","","..","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009303","2.4.4","","..","","","0"


